order_id,customer_id,order_date,order_status,payment_method
18084,1807,2025-07-17,Completed,UPI
18085,1807,2025-07-11,Completed,"Debit Card"
18086,1808,2024-08-29,Completed,"Debit Card"
18087,1808,2025-04-18,Returned,UPI
18088,1808,2025-03-20,Returned,COD
18089,1809,2025-07-21,Cancelled,UPI
18090,1809,2025-08-30,Completed,"Debit Card"
18091,1809,2025-09-29,Completed,"Credit Card"
18092,1809,2025-02-15,Completed,"Credit Card"
18093,1810,2025-03-31,Completed,"Debit Card"
18094,1810,2025-05-07,Completed,"Credit Card"
18095,1810,2024-08-17,Completed,COD
18096,1811,2024-09-13,Completed,"Debit Card"
18097,1811,2024-11-14,Returned,"Debit Card"
18098,1812,2024-02-16,Returned,UPI
18099,1812,2024-04-02,Cancelled,"Debit Card"
18100,1812,2024-07-15,Completed,COD
18101,1813,2025-03-24,Completed,"Credit Card"
18102,1813,2025-02-20,Completed,UPI
18103,1813,2025-04-16,Completed,"Credit Card"
18104,1814,2024-12-14,Completed,UPI
18105,1814,2024-11-05,Completed,UPI
18106,1814,2024-12-20,Completed,"Debit Card"
18107,1815,2024-07-09,Returned,COD
18108,1815,2024-05-13,Returned,"Debit Card"
18109,1815,2024-09-23,Cancelled,COD
18110,1816,2024-08-23,Completed,UPI
18111,1816,2025-06-25,Completed,"Credit Card"
18112,1817,2025-03-10,Completed,COD
18113,1817,2024-08-19,Completed,COD
18114,1818,2024-05-18,Completed,UPI
18115,1818,2024-12-27,Completed,"Credit Card"
18116,1818,2024-10-30,Completed,"Credit Card"
18117,1819,2024-11-17,Returned,"Debit Card"
18118,1819,2024-09-15,Returned,COD
18119,1820,2025-01-31,Cancelled,COD
18120,1820,2025-07-29,Completed,UPI
18121,1820,2025-02-25,Completed,"Debit Card"
18122,1821,2024-09-17,Completed,"Debit Card"
18123,1821,2025-06-29,Completed,"Credit Card"
18124,1822,2025-05-31,Completed,COD
18125,1822,2025-07-30,Completed,"Debit Card"
18126,1822,2025-06-09,Completed,UPI
18127,1823,2024-12-02,Returned,COD
18128,1823,2025-01-05,Returned,COD
18129,1823,2025-04-07,Cancelled,UPI
18130,1824,2024-10-31,Completed,"Debit Card"
18131,1824,2024-08-11,Completed,COD
18132,1824,2024-05-23,Completed,"Debit Card"
18133,1825,2025-01-13,Completed,"Debit Card"
18134,1825,2024-12-24,Completed,COD
18135,1825,2024-09-26,Completed,COD
18136,1825,2024-05-21,Completed,COD
18137,1826,2025-05-19,Returned,"Debit Card"
18138,1826,2025-02-21,Returned,UPI
18139,1827,2025-04-17,Cancelled,UPI
18140,1827,2025-04-15,Completed,"Credit Card"
18141,1828,2024-09-22,Completed,COD
18142,1828,2025-05-24,Completed,"Credit Card"
18143,1829,2025-10-04,Completed,"Debit Card"
18144,1829,2025-10-26,Completed,"Debit Card"
18145,1829,2025-08-16,Completed,"Credit Card"
18146,1829,2025-08-02,Completed,"Debit Card"
18147,1830,2025-10-12,Returned,COD
18148,1830,2025-08-05,Returned,UPI
18149,1831,2024-11-20,Cancelled,UPI
18150,1831,2024-09-12,Completed,"Credit Card"
18151,1831,2024-10-07,Completed,UPI
18152,1832,2025-05-29,Completed,"Credit Card"
18153,1832,2025-04-22,Completed,COD
18154,1832,2024-07-12,Completed,"Debit Card"
18155,1833,2025-02-13,Completed,COD
18156,1833,2024-07-31,Completed,COD
18157,1833,2025-01-13,Returned,COD
18158,1833,2025-02-06,Returned,UPI
18159,1834,2025-02-21,Cancelled,COD
18160,1834,2025-06-07,Completed,"Debit Card"
18161,1834,2025-02-15,Completed,UPI
18162,1835,2024-06-01,Completed,COD
18163,1835,2025-03-06,Completed,COD
18164,1835,2025-01-09,Completed,"Credit Card"
18165,1836,2025-09-01,Completed,"Debit Card"
18166,1836,2025-06-05,Completed,COD
18167,1836,2025-03-03,Returned,COD
18168,1837,2025-01-09,Returned,"Debit Card"
18169,1837,2024-12-18,Cancelled,UPI
18170,1837,2024-11-01,Completed,"Credit Card"
18171,1837,2024-06-06,Completed,"Debit Card"
18172,1838,2025-05-13,Completed,"Credit Card"
18173,1838,2025-11-29,Completed,COD
18174,1838,2025-09-29,Completed,"Credit Card"
18175,1838,2025-08-25,Completed,COD
18176,1839,2024-06-09,Completed,"Credit Card"
18177,1839,2024-12-19,Returned,"Debit Card"
18178,1840,2025-07-31,Returned,UPI
18179,1840,2025-05-21,Cancelled,"Credit Card"
18180,1841,2025-10-16,Completed,"Credit Card"
18181,1841,2025-10-18,Completed,COD
18182,1841,2025-12-29,Completed,"Credit Card"
18183,1842,2024-12-18,Completed,"Debit Card"
18184,1842,2024-09-29,Completed,UPI
18185,1842,2024-08-15,Completed,COD
18186,1843,2025-09-06,Completed,COD
18187,1843,2025-03-30,Returned,UPI
18188,1843,2025-06-08,Returned,"Debit Card"
18189,1844,2025-01-09,Cancelled,"Debit Card"
18190,1844,2024-10-24,Completed,"Credit Card"
18191,1844,2024-11-19,Completed,UPI
18192,1845,2024-07-11,Completed,"Debit Card"
18193,1845,2025-06-17,Completed,UPI
18194,1846,2024-10-06,Completed,"Credit Card"
18195,1846,2025-01-12,Completed,UPI
18196,1846,2024-12-03,Completed,"Credit Card"
18197,1846,2024-12-01,Returned,UPI
18198,1847,2025-02-07,Returned,"Credit Card"
18199,1847,2024-04-02,Cancelled,"Credit Card"
18200,1848,2025-04-08,Completed,"Credit Card"
18201,1848,2024-11-04,Completed,"Debit Card"
18202,1848,2025-04-08,Completed,"Debit Card"
18203,1849,2025-09-16,Completed,UPI
18204,1849,2025-08-23,Completed,"Debit Card"
18205,1849,2025-01-30,Completed,COD
18206,1850,2025-06-18,Completed,"Debit Card"
18207,1850,2025-09-16,Returned,COD
18208,1850,2024-11-14,Returned,"Debit Card"
18209,1850,2025-09-25,Cancelled,"Debit Card"
18210,1851,2025-02-20,Completed,"Credit Card"
18211,1851,2025-03-25,Completed,"Credit Card"
18212,1852,2025-02-26,Completed,COD
18213,1852,2025-07-12,Completed,"Debit Card"
18214,1852,2025-10-18,Completed,COD
18215,1853,2025-04-22,Completed,"Debit Card"
18216,1853,2025-02-15,Completed,COD
18217,1853,2025-03-21,Returned,UPI
18218,1854,2025-08-11,Returned,"Credit Card"
18219,1854,2024-10-21,Cancelled,"Debit Card"
18220,1854,2024-10-25,Completed,UPI
18221,1854,2025-05-14,Completed,"Credit Card"
18222,1855,2025-03-04,Completed,COD
18223,1855,2024-08-04,Completed,COD
18224,1855,2025-01-15,Completed,"Debit Card"
18225,1855,2024-06-20,Completed,"Debit Card"
18226,1856,2024-05-17,Completed,COD
18227,1856,2024-10-29,Returned,"Credit Card"
18228,1856,2024-07-05,Returned,UPI
18229,1857,2025-03-26,Cancelled,COD
18230,1857,2025-05-03,Completed,COD
18231,1858,2024-06-23,Completed,COD
18232,1858,2024-08-30,Completed,"Debit Card"
18233,1859,2025-01-20,Completed,"Credit Card"
18234,1859,2024-10-22,Completed,COD
18235,1860,2025-07-09,Completed,UPI
18236,1860,2025-09-26,Completed,"Credit Card"
18237,1860,2025-01-01,Returned,"Credit Card"
18238,1861,2025-05-17,Returned,"Debit Card"
18239,1861,2025-05-27,Cancelled,"Debit Card"
18240,1861,2025-05-22,Completed,COD
18241,1862,2025-04-26,Completed,"Credit Card"
18242,1862,2025-05-06,Completed,"Credit Card"
18243,1863,2024-10-04,Completed,COD
18244,1863,2024-12-10,Completed,"Credit Card"
18245,1863,2024-02-04,Completed,"Credit Card"
18246,1864,2025-08-09,Completed,COD
18247,1864,2024-11-10,Returned,UPI
18248,1864,2025-08-02,Returned,"Credit Card"
18249,1864,2025-05-08,Cancelled,UPI
18250,1865,2025-10-07,Completed,UPI
18251,1865,2025-07-18,Completed,UPI
18252,1865,2025-10-11,Completed,"Debit Card"
18253,1866,2024-09-28,Completed,UPI
18254,1866,2025-01-27,Completed,"Debit Card"
18255,1866,2025-06-13,Completed,UPI
18256,1867,2025-02-15,Completed,COD
18257,1867,2025-01-14,Returned,UPI
18258,1867,2024-06-21,Returned,UPI
18259,1868,2025-02-10,Cancelled,UPI
18260,1868,2024-04-10,Completed,COD
18261,1868,2024-11-30,Completed,"Debit Card"
18262,1869,2024-06-02,Completed,COD
18263,1869,2025-01-04,Completed,"Debit Card"
18264,1869,2024-11-02,Completed,"Credit Card"
18265,1870,2025-11-12,Completed,"Debit Card"
18266,1870,2025-01-24,Completed,COD
18267,1870,2025-01-10,Returned,COD
18268,1870,2025-05-15,Returned,UPI
18269,1871,2025-09-18,Cancelled,"Credit Card"
18270,1871,2025-02-14,Completed,"Debit Card"
18271,1871,2025-09-06,Completed,"Debit Card"
18272,1872,2024-10-26,Completed,"Debit Card"
18273,1872,2024-11-17,Completed,"Credit Card"
18274,1873,2025-03-28,Completed,"Debit Card"
18275,1873,2025-02-26,Completed,"Debit Card"
18276,1873,2025-04-08,Completed,UPI
18277,1874,2025-03-18,Returned,"Credit Card"
18278,1874,2025-08-14,Returned,COD
18279,1874,2025-01-30,Cancelled,COD
18280,1875,2025-09-02,Completed,COD
18281,1875,2025-05-25,Completed,COD
18282,1875,2024-12-25,Completed,"Debit Card"
18283,1876,2025-03-10,Completed,"Credit Card"
18284,1876,2025-05-19,Completed,COD
18285,1876,2024-09-14,Completed,"Debit Card"
18286,1877,2024-12-11,Completed,UPI
18287,1877,2024-12-16,Returned,COD
18288,1877,2024-05-24,Returned,UPI
18289,1878,2024-12-01,Cancelled,"Debit Card"
18290,1878,2024-07-20,Completed,"Debit Card"
18291,1878,2024-11-11,Completed,UPI
18292,1879,2025-03-01,Completed,UPI
18293,1879,2025-09-14,Completed,"Credit Card"
18294,1879,2025-04-08,Completed,UPI
18295,1880,2025-11-07,Completed,UPI
18296,1880,2025-02-28,Completed,UPI
18297,1880,2025-11-07,Returned,COD
18298,1881,2025-05-06,Returned,UPI
18299,1881,2025-07-05,Cancelled,COD
18300,1881,2024-11-02,Completed,"Debit Card"
18301,1882,2024-08-05,Completed,"Credit Card"
18302,1882,2024-08-27,Completed,COD
18303,1882,2024-07-13,Completed,"Debit Card"
18304,1883,2025-06-05,Completed,"Credit Card"
18305,1883,2025-05-30,Completed,"Debit Card"
18306,1884,2025-06-26,Completed,"Debit Card"
18307,1884,2025-10-29,Returned,"Credit Card"
18308,1884,2024-12-29,Returned,"Debit Card"
18309,1884,2025-11-19,Cancelled,"Debit Card"
18310,1885,2024-04-03,Completed,"Credit Card"
18311,1885,2024-08-28,Completed,COD
18312,1885,2024-04-22,Completed,"Debit Card"
18313,1886,2025-06-02,Completed,UPI
18314,1886,2025-05-13,Completed,COD
18315,1886,2025-06-13,Completed,COD
18316,1887,2025-02-26,Completed,"Credit Card"
18317,1887,2025-04-18,Returned,"Debit Card"
18318,1887,2025-06-11,Returned,COD
18319,1888,2025-06-20,Cancelled,"Credit Card"
18320,1888,2025-07-11,Completed,"Credit Card"
18321,1888,2025-05-31,Completed,"Credit Card"
18322,1889,2024-11-02,Completed,UPI
18323,1889,2024-10-27,Completed,"Debit Card"
18324,1889,2024-10-12,Completed,UPI
18325,1889,2024-07-23,Completed,"Debit Card"
18326,1890,2024-06-24,Completed,"Debit Card"
18327,1890,2025-04-05,Returned,COD
18328,1890,2024-11-29,Returned,"Credit Card"
18329,1891,2024-12-17,Cancelled,COD
18330,1891,2024-03-13,Completed,"Debit Card"
18331,1891,2024-03-29,Completed,COD
18332,1892,2025-10-13,Completed,"Debit Card"
18333,1892,2025-05-21,Completed,"Debit Card"
18334,1892,2025-10-28,Completed,COD
18335,1893,2024-11-05,Completed,"Debit Card"
18336,1893,2024-12-16,Completed,UPI
18337,1894,2024-11-12,Returned,COD
18338,1894,2024-04-17,Returned,UPI
18339,1894,2025-01-13,Cancelled,COD
18340,1895,2024-08-29,Completed,"Debit Card"
18341,1895,2025-03-08,Completed,UPI
18342,1895,2024-08-19,Completed,"Debit Card"
18343,1896,2025-06-14,Completed,"Debit Card"
18344,1896,2024-12-19,Completed,UPI
18345,1896,2025-04-07,Completed,UPI
18346,1897,2025-01-23,Completed,"Debit Card"
18347,1897,2024-12-23,Returned,"Debit Card"
18348,1897,2025-02-10,Returned,"Debit Card"
18349,1897,2024-06-22,Cancelled,COD
18350,1898,2025-02-10,Completed,UPI
18351,1898,2025-04-16,Completed,"Debit Card"
18352,1899,2025-02-24,Completed,"Debit Card"
18353,1899,2024-10-12,Completed,COD
18354,1899,2024-10-05,Completed,UPI
18355,1900,2025-07-25,Completed,"Credit Card"
18356,1900,2025-01-08,Completed,"Credit Card"
18357,1901,2025-08-09,Returned,"Credit Card"
18358,1901,2024-10-10,Returned,COD
18359,1901,2024-10-01,Cancelled,UPI
18360,1901,2025-08-20,Completed,COD
18361,1902,2024-11-10,Completed,COD
18362,1902,2024-10-10,Completed,"Credit Card"
18363,1902,2024-06-28,Completed,UPI
18364,1903,2024-11-02,Completed,COD
18365,1903,2024-12-28,Completed,UPI
18366,1904,2025-04-17,Completed,"Credit Card"
18367,1904,2024-06-02,Returned,"Debit Card"
18368,1904,2024-11-26,Returned,"Credit Card"
18369,1905,2025-11-29,Cancelled,COD
18370,1905,2025-09-30,Completed,"Debit Card"
18371,1905,2025-12-08,Completed,"Credit Card"
18372,1906,2025-02-09,Completed,UPI
18373,1906,2025-04-21,Completed,UPI
18374,1906,2024-12-14,Completed,"Credit Card"
18375,1906,2025-02-26,Completed,"Debit Card"
18376,1907,2025-05-22,Completed,"Debit Card"
18377,1907,2025-06-11,Returned,COD
18378,1907,2024-11-21,Returned,UPI
18379,1908,2025-01-05,Cancelled,"Debit Card"
18380,1908,2024-05-22,Completed,UPI
18381,1908,2025-01-11,Completed,"Debit Card"
18382,1908,2025-01-05,Completed,"Debit Card"
18383,1909,2025-07-13,Completed,UPI
18384,1909,2025-06-09,Completed,"Credit Card"
18385,1909,2025-06-20,Completed,"Debit Card"
18386,1910,2024-06-05,Completed,"Credit Card"
18387,1910,2024-04-14,Returned,COD
18388,1910,2024-03-10,Returned,"Debit Card"
18389,1911,2025-07-09,Cancelled,"Credit Card"
18390,1911,2025-07-24,Completed,"Credit Card"
18391,1911,2025-06-24,Completed,UPI
18392,1912,2025-01-31,Completed,UPI
18393,1912,2025-02-22,Completed,UPI
18394,1912,2025-03-21,Completed,"Debit Card"
18395,1912,2025-01-10,Completed,UPI
18396,1913,2024-04-05,Completed,"Credit Card"
18397,1913,2025-01-15,Returned,"Credit Card"
18398,1913,2024-11-15,Returned,COD
18399,1914,2025-05-03,Cancelled,"Credit Card"
18400,1914,2024-10-23,Completed,"Credit Card"
18401,1914,2025-05-21,Completed,"Credit Card"
18402,1914,2025-03-03,Completed,COD
18403,1915,2025-08-10,Completed,UPI
18404,1915,2025-07-27,Completed,"Debit Card"
18405,1915,2025-08-25,Completed,COD
18406,1915,2025-07-23,Completed,"Debit Card"
18407,1916,2025-06-28,Returned,"Debit Card"
18408,1916,2025-11-09,Returned,COD
18409,1916,2025-06-27,Cancelled,COD
18410,1917,2025-02-18,Completed,COD
18411,1917,2024-07-31,Completed,COD
18412,1917,2025-04-18,Completed,COD
18413,1918,2025-10-02,Completed,COD
18414,1918,2025-07-26,Completed,UPI
18415,1919,2025-02-07,Completed,COD
18416,1919,2024-12-27,Completed,"Credit Card"
18417,1919,2024-12-25,Returned,COD
18418,1920,2025-03-30,Returned,UPI
18419,1920,2025-02-19,Cancelled,UPI
18420,1920,2025-03-29,Completed,COD
18421,1921,2025-10-12,Completed,COD
18422,1921,2025-08-29,Completed,UPI
18423,1921,2025-05-26,Completed,"Credit Card"
18424,1921,2025-09-23,Completed,UPI
18425,1922,2024-12-22,Completed,"Debit Card"
18426,1922,2024-10-22,Completed,COD
18427,1922,2024-05-29,Returned,"Debit Card"
18428,1922,2024-04-22,Returned,COD
18429,1923,2024-09-07,Cancelled,COD
18430,1923,2025-02-20,Completed,UPI
18431,1923,2024-10-27,Completed,"Credit Card"
18432,1924,2024-07-09,Completed,"Credit Card"
18433,1924,2024-12-24,Completed,COD
18434,1925,2024-12-29,Completed,"Debit Card"
18435,1925,2024-11-06,Completed,UPI
18436,1925,2024-06-11,Completed,"Credit Card"
18437,1926,2024-08-28,Returned,"Debit Card"
18438,1926,2024-06-05,Returned,UPI
18439,1927,2025-04-14,Cancelled,UPI
18440,1927,2025-03-05,Completed,"Debit Card"
18441,1927,2025-02-06,Completed,"Credit Card"
18442,1928,2025-09-18,Completed,"Debit Card"
18443,1928,2025-10-06,Completed,COD
18444,1928,2025-03-15,Completed,"Debit Card"
18445,1929,2024-11-15,Completed,"Credit Card"
18446,1929,2024-11-16,Completed,COD
18447,1930,2024-12-02,Returned,"Credit Card"
18448,1930,2024-05-24,Returned,UPI
18449,1930,2025-01-08,Cancelled,"Credit Card"
18450,1930,2024-11-28,Completed,"Credit Card"
18451,1931,2025-09-01,Completed,COD
18452,1931,2025-05-22,Completed,UPI
18453,1931,2025-08-03,Completed,"Debit Card"
18454,1932,2024-11-12,Completed,"Credit Card"
18455,1932,2025-04-25,Completed,UPI
18456,1933,2025-01-25,Completed,COD
18457,1933,2025-02-24,Returned,"Debit Card"
18458,1933,2025-04-06,Returned,COD
18459,1934,2024-03-17,Cancelled,"Debit Card"
18460,1934,2024-07-03,Completed,COD
18461,1935,2024-07-21,Completed,UPI
18462,1935,2025-02-24,Completed,COD
18463,1935,2025-02-01,Completed,"Credit Card"
18464,1936,2024-08-03,Completed,"Credit Card"
18465,1936,2024-08-31,Completed,"Debit Card"
18466,1936,2024-10-31,Completed,COD
18467,1937,2025-01-03,Returned,"Debit Card"
18468,1937,2024-12-06,Returned,"Credit Card"
18469,1938,2024-03-23,Cancelled,"Debit Card"
18470,1938,2024-10-07,Completed,"Debit Card"
18471,1938,2024-09-10,Completed,COD
18472,1939,2024-09-11,Completed,UPI
18473,1939,2025-01-05,Completed,"Debit Card"
18474,1939,2024-08-26,Completed,COD
18475,1940,2024-07-28,Completed,UPI
18476,1940,2025-05-13,Completed,UPI
18477,1940,2024-11-23,Returned,COD
18478,1941,2025-01-08,Returned,"Credit Card"
18479,1941,2024-09-21,Cancelled,"Credit Card"
18480,1941,2025-01-06,Completed,UPI
18481,1941,2024-11-09,Completed,"Credit Card"
18482,1942,2024-10-28,Completed,"Credit Card"
18483,1942,2024-12-09,Completed,"Credit Card"
18484,1942,2024-12-18,Completed,UPI
18485,1942,2024-12-06,Completed,"Credit Card"
18486,1943,2025-05-16,Completed,"Debit Card"
18487,1943,2025-05-26,Returned,COD
18488,1944,2025-02-12,Returned,COD
18489,1944,2024-12-22,Cancelled,UPI
18490,1944,2024-04-17,Completed,"Debit Card"
18491,1945,2024-09-26,Completed,UPI
18492,1945,2025-05-27,Completed,COD
18493,1945,2025-02-14,Completed,UPI
18494,1946,2024-11-03,Completed,UPI
18495,1946,2024-12-27,Completed,"Credit Card"
18496,1946,2024-11-12,Completed,COD
18497,1947,2024-11-11,Returned,"Debit Card"
18498,1947,2024-06-04,Returned,"Debit Card"
18499,1947,2024-04-21,Cancelled,UPI
18500,1947,2025-01-04,Completed,UPI
18501,1948,2024-11-26,Completed,"Debit Card"
18502,1948,2025-01-01,Completed,UPI
18503,1948,2024-06-07,Completed,COD
18504,1949,2025-10-17,Completed,UPI
18505,1949,2025-04-30,Completed,"Debit Card"
18506,1949,2025-10-01,Completed,UPI
18507,1950,2024-05-08,Returned,COD
18508,1950,2024-12-24,Returned,"Debit Card"
18509,1950,2024-12-17,Cancelled,COD
18510,1950,2024-04-11,Completed,UPI
18511,1951,2025-08-18,Completed,"Debit Card"
18512,1951,2025-08-10,Completed,UPI
18513,1951,2025-10-08,Completed,"Credit Card"
18514,1952,2025-10-29,Completed,COD
18515,1952,2025-01-15,Completed,"Credit Card"
18516,1952,2025-11-21,Completed,UPI
18517,1953,2025-05-27,Returned,"Credit Card"
18518,1953,2025-05-30,Returned,UPI
18519,1953,2025-06-11,Cancelled,"Credit Card"
18520,1953,2025-03-08,Completed,"Debit Card"
18521,1954,2024-10-27,Completed,UPI
18522,1954,2024-08-19,Completed,"Debit Card"
18523,1954,2024-12-04,Completed,"Debit Card"
18524,1954,2024-08-02,Completed,"Credit Card"
18525,1955,2024-09-14,Completed,"Debit Card"
18526,1955,2025-04-21,Completed,UPI
18527,1955,2025-04-08,Returned,"Credit Card"
18528,1955,2025-05-16,Returned,"Debit Card"
18529,1956,2024-12-22,Cancelled,"Credit Card"
18530,1956,2024-06-18,Completed,"Credit Card"
18531,1956,2025-02-18,Completed,"Debit Card"
18532,1957,2025-01-21,Completed,"Debit Card"
18533,1957,2025-02-26,Completed,COD
18534,1957,2024-08-07,Completed,UPI
18535,1958,2025-05-02,Completed,COD
18536,1958,2025-02-12,Completed,"Debit Card"
18537,1958,2024-07-30,Returned,"Debit Card"
18538,1959,2025-02-27,Returned,"Credit Card"
18539,1959,2025-01-26,Cancelled,"Debit Card"
18540,1959,2025-03-03,Completed,UPI
18541,1960,2025-02-26,Completed,COD
18542,1960,2025-01-14,Completed,"Debit Card"
18543,1960,2024-11-09,Completed,COD
18544,1961,2024-11-19,Completed,"Credit Card"
18545,1961,2024-07-24,Completed,UPI
18546,1961,2024-10-15,Completed,COD
18547,1962,2024-04-11,Returned,"Debit Card"
18548,1962,2025-02-12,Returned,UPI
18549,1962,2025-01-20,Cancelled,"Credit Card"
18550,1963,2025-01-07,Completed,UPI
18551,1963,2024-07-22,Completed,"Credit Card"
18552,1963,2024-12-27,Completed,"Credit Card"
18553,1963,2024-11-25,Completed,COD
18554,1964,2025-04-19,Completed,COD
18555,1964,2024-10-17,Completed,UPI
18556,1964,2025-09-10,Completed,"Credit Card"
18557,1965,2024-11-29,Returned,UPI
18558,1965,2024-07-02,Returned,"Credit Card"
18559,1965,2025-04-07,Cancelled,COD
18560,1965,2024-12-16,Completed,UPI
18561,1966,2025-07-24,Completed,UPI
18562,1966,2025-09-26,Completed,COD
18563,1966,2025-08-10,Completed,UPI
18564,1966,2025-06-16,Completed,COD
18565,1967,2025-11-08,Completed,COD
18566,1967,2025-11-08,Completed,"Debit Card"
18567,1967,2025-08-12,Returned,COD
18568,1968,2025-04-23,Returned,COD
18569,1968,2025-01-15,Cancelled,"Debit Card"
18570,1968,2024-11-04,Completed,"Credit Card"
18571,1969,2024-07-06,Completed,"Debit Card"
18572,1969,2025-03-10,Completed,"Debit Card"
18573,1969,2024-08-26,Completed,"Credit Card"
18574,1970,2025-03-01,Completed,"Debit Card"
18575,1970,2025-03-06,Completed,COD
18576,1970,2024-07-30,Completed,COD
18577,1971,2024-09-29,Returned,COD
18578,1971,2025-08-15,Returned,"Credit Card"
18579,1971,2025-01-17,Cancelled,UPI
18580,1971,2025-06-16,Completed,"Debit Card"
18581,1972,2025-06-03,Completed,"Debit Card"
18582,1972,2024-07-01,Completed,COD
18583,1972,2025-01-03,Completed,"Debit Card"
18584,1972,2025-05-24,Completed,"Debit Card"
18585,1973,2025-07-22,Completed,UPI
18586,1973,2025-02-14,Completed,COD
18587,1973,2024-10-30,Returned,COD
18588,1974,2024-10-12,Returned,UPI
18589,1974,2025-01-17,Cancelled,UPI
18590,1974,2024-11-30,Completed,"Credit Card"
18591,1975,2024-06-01,Completed,UPI
18592,1975,2025-01-30,Completed,"Credit Card"
18593,1975,2024-12-16,Completed,"Debit Card"
18594,1976,2025-03-21,Completed,COD
18595,1976,2024-10-31,Completed,UPI
18596,1976,2024-08-11,Completed,"Credit Card"
18597,1977,2025-06-01,Returned,"Credit Card"
18598,1977,2025-09-15,Returned,COD
18599,1977,2025-09-19,Cancelled,UPI
18600,1978,2025-05-30,Completed,COD
18601,1978,2025-05-26,Completed,UPI
18602,1979,2025-07-03,Completed,"Credit Card"
18603,1979,2025-04-18,Completed,UPI
18604,1980,2025-12-15,Completed,"Credit Card"
18605,1980,2025-12-03,Completed,COD
18606,1980,2025-12-16,Completed,UPI
18607,1981,2025-03-21,Returned,UPI
18608,1981,2025-03-10,Returned,COD
18609,1982,2025-01-01,Cancelled,"Credit Card"
18610,1982,2025-05-12,Completed,UPI
18611,1982,2024-12-21,Completed,"Credit Card"
18612,1983,2024-08-18,Completed,"Credit Card"
18613,1983,2024-04-15,Completed,"Debit Card"
18614,1983,2024-12-31,Completed,"Credit Card"
18615,1984,2025-10-19,Completed,"Debit Card"
18616,1984,2025-09-03,Completed,"Credit Card"
18617,1985,2024-07-20,Returned,"Debit Card"
18618,1985,2025-03-02,Returned,"Credit Card"
18619,1985,2024-06-24,Cancelled,UPI
18620,1986,2024-08-17,Completed,UPI
18621,1986,2025-01-15,Completed,"Debit Card"
18622,1987,2024-12-21,Completed,"Debit Card"
18623,1987,2024-08-01,Completed,"Credit Card"
18624,1987,2024-12-17,Completed,UPI
18625,1988,2024-09-07,Completed,"Credit Card"
18626,1988,2025-02-12,Completed,"Debit Card"
18627,1989,2025-08-21,Returned,UPI
18628,1989,2025-09-12,Returned,"Debit Card"
18629,1989,2025-04-23,Cancelled,COD
18630,1990,2024-05-14,Completed,"Credit Card"
18631,1990,2025-01-20,Completed,COD
18632,1991,2024-01-19,Completed,COD
18633,1991,2024-11-10,Completed,COD
18634,1991,2024-09-25,Completed,COD
18635,1991,2024-05-17,Completed,COD
18636,1992,2024-03-28,Completed,"Credit Card"
18637,1992,2024-07-14,Returned,COD
18638,1992,2024-07-26,Returned,COD
18639,1992,2024-11-20,Cancelled,"Debit Card"
18640,1993,2025-09-16,Completed,"Debit Card"
18641,1993,2025-04-21,Completed,COD
18642,1993,2025-08-25,Completed,"Debit Card"
18643,1994,2025-04-17,Completed,UPI
18644,1994,2024-10-15,Completed,"Debit Card"
18645,1994,2024-12-11,Completed,"Debit Card"
18646,1995,2024-08-07,Completed,"Credit Card"
18647,1995,2025-06-15,Returned,COD
18648,1995,2025-05-21,Returned,"Debit Card"
18649,1996,2025-01-26,Cancelled,"Debit Card"
18650,1996,2025-02-14,Completed,UPI
18651,1996,2025-03-05,Completed,UPI
18652,1997,2025-02-02,Completed,UPI
18653,1997,2025-08-13,Completed,"Debit Card"
18654,1997,2024-11-28,Completed,COD
18655,1998,2024-10-31,Completed,UPI
18656,1998,2024-07-04,Completed,"Debit Card"
18657,1998,2024-08-18,Returned,COD
18658,1998,2024-11-17,Returned,"Credit Card"
18659,1999,2025-08-27,Cancelled,"Credit Card"
18660,1999,2025-02-23,Completed,"Debit Card"
18661,1999,2025-10-11,Completed,UPI
18662,2000,2025-06-25,Completed,"Debit Card"
18663,2000,2025-07-19,Completed,"Debit Card"
18664,2000,2025-08-06,Completed,"Credit Card"
18665,2001,2024-08-04,Completed,COD
18666,2001,2025-01-31,Completed,UPI
18667,2002,2025-03-19,Returned,"Credit Card"
18668,2002,2024-07-29,Returned,"Credit Card"
18669,2002,2025-04-30,Cancelled,UPI
18670,2003,2025-09-23,Completed,UPI
18671,2003,2025-04-25,Completed,"Debit Card"
18672,2003,2025-09-15,Completed,COD
18673,2004,2025-05-16,Completed,"Credit Card"
18674,2004,2025-07-12,Completed,COD
18675,2005,2024-11-20,Completed,COD
18676,2005,2024-11-23,Completed,UPI
18677,2005,2024-02-18,Returned,COD
18678,2006,2024-09-20,Returned,COD
18679,2006,2025-02-27,Cancelled,UPI
18680,2006,2024-12-21,Completed,"Credit Card"
18681,2007,2024-12-10,Completed,COD
18682,2007,2024-09-10,Completed,"Credit Card"
18683,2007,2024-06-26,Completed,UPI
18684,2008,2024-06-09,Completed,"Debit Card"
18685,2008,2025-01-03,Completed,"Credit Card"
18686,2008,2024-07-26,Completed,"Debit Card"
18687,2009,2025-01-29,Returned,"Debit Card"
18688,2009,2024-10-24,Returned,"Debit Card"
18689,2010,2024-04-05,Cancelled,"Credit Card"
18690,2010,2025-02-07,Completed,COD
18691,2010,2024-05-30,Completed,"Credit Card"
18692,2011,2025-10-10,Completed,"Credit Card"
